time,Real_h,Imag_h,Amplitude,time_sec,phase_raw,phase_unwrapped,Frequency,Phase
0.03770481383754437,0.20464451667275865,-0.1418322610090287,0.24898949469236695,-0.00014627914999979647,-0.6060574423770991,143.90720462275345,10026.502576828003,-1.5579850398299868
0.03770530824175376,0.20537157008694576,-0.14083394296517154,0.24902144745201057,-0.00014578474579040462,-0.6010993337174028,143.91216273141316,10029.186522513628,-1.553026575171657
0.037705802644492414,0.206093456682918,-0.1398314854467192,0.24905292050034236,-0.00014529034305175298,-0.5961405130625924,143.91712155206798,10032.069723010063,-1.5480666998073787
0.03770629704575956,0.2068107091531452,-0.13882487185083164,0.2490843521075273,-0.0001447959417846048,-0.591179582995125,143.92208248213544,10036.128449857235,-1.5431048325720553
0.03770679144555452,0.20752320111495007,-0.13781412546217645,0.24911566024218654,-0.00014430154198964706,-0.5862167785975573,143.927045286533,10039.999033480883,-1.5381410665027886
0.03770728584387652,0.20823092774169333,-0.13679926683625687,0.2491468616601536,-0.00014380714366764996,-0.5812520508623187,143.93201001426823,10043.913585960865,-1.533175379880305
0.037707780240724846,0.20893385939230652,-0.1357803163202205,0.24917795227624623,-0.00014331274681932127,-0.5762854053583235,143.93697665977223,10047.825402587652,-1.528207774075753
0.03770827463609882,0.20963197097550448,-0.13475729490189725,0.24920893199151523,-0.00014281835144534794,-0.571316839258958,143.9419452258716,10051.742898404598,-1.5232382463000533
0.037708769029997695,0.21032523692365407,-0.1337302233955988,0.24923980006497354,-0.00014232395754647242,-0.5663463498127389,143.94691571531783,10055.66432917118,-1.5182667946263564
0.03770926342242083,0.2110136316972757,-0.1326991232410469,0.24927055596483125,-0.00014182956512334005,-0.5613739359173311,143.95188812921322,10059.588144898415,-1.5132934178938626
0.03770975781336752,0.21169712996526444,-0.1316640160904926,0.2493011992923571,-0.0001413351741766447,-0.5563995963535104,143.95686246877705,10063.51489725709,-1.5083181146691516
0.037710252202837115,0.21237570655537544,-0.1306249236823754,0.2493317296733838,-0.00014084078470705252,-0.5514233294737297,143.96183873565684,10067.445061415434,-1.503340883283812
0.03771074659082893,0.2130493362751904,-0.12958186784362943,0.24936214660838762,-0.00014034639671523658,-0.5464451335886241,143.96681693154193,10071.378917366266,-1.4983617219308485
0.03771124097734234,0.21371799394322483,-0.128534870454964,0.24939244948071435,-0.0001398520102018283,-0.5414650067736074,143.97179705835694,10075.316886663437,-1.4933806285948492
0.037711735362376674,0.2143816545734572,-0.12748395357871573,0.24942263778116305,-0.00013935762516749384,-0.5364829469224328,143.97677911820813,10079.25918096304,-1.488397601155583
0.03771222974593134,0.21504029330390276,-0.12642913945744247,0.24945271104595748,-0.00013886324161282992,-0.5314989519009083,143.98176311322965,10083.20627477765,-1.4834126372582546
0.03771272412800568,0.21569388561893357,-0.12537045052184112,0.24948266905226704,-0.00013836885953848882,-0.5265130191336541,143.9867490459969,10087.158405333757,-1.4784257344306866
