u/M,Real_h,Imag_h,Redh/M,Imdh/M,Momega,A/M,phi,time,Amplitude,time_sec,phase_raw,phase_unwrapped,Frequency,Phase
3150.827,0.02589778,0.0006905424,-0.0001626818,0.005389295,0.2075421,0.02590698,326.699,0.046978899209282665,0.025906984728729,0.011602959321884113,-0.026657837717921223,326.6989781356205,15660.479784704745,191.85138212072727
3151.191,0.02588264,-0.001275211,0.0002457717,0.005385566,0.207353,0.02591403,326.7749,0.046983745892374515,0.025914035125084646,0.011607806004975962,0.04922916175326229,326.7748651350917,15654.591067887843,191.92725496256574
3151.555,0.02571871,-0.003233983,0.0006529137,0.005350997,0.207204,0.02592124,326.8507,0.04698859257546636,0.025921240134460944,0.011612652688067805,0.12508784595908357,326.8507238192975,15648.874631792307,192.0031000986501
3151.92,0.0254069,-0.005174558,0.001056406,0.005285791,0.2070972,0.02592849,326.9266,0.04699343925855821,0.025928490471012075,0.011617499371159655,0.2009194339219037,326.92655540726037,15643.49340710789,192.07891915364385
3152.284,0.02494896,-0.007085826,0.001453935,0.005190321,0.2070329,0.02593568,327.0024,0.046998285941650064,0.02593568073492338,0.011622346054251512,0.27672595594659394,327.00236192928503,15638.579555340111,192.15471439275527
3152.649,0.02434749,-0.008956844,0.001843219,0.005065128,0.2070091,0.02594273,327.0781,0.04700313262474191,0.025942731616783073,0.011627192737343355,0.35250991214475935,327.0781458854832,15634.263915486634,192.23048871532794
3153.013,0.02360589,-0.0107769,0.002222026,0.004910922,0.207022,0.02594956,327.1539,0.04700797930783376,0.025949559077219405,0.011632039420435204,0.4282746010918249,327.15391057443026,15630.584052287042,192.30624520276982
3153.378,0.02272839,-0.01253556,0.002588185,0.004728574,0.2070662,0.02595611,327.2297,0.0470128259909256,0.025956116360228085,0.011636886103527047,0.5040228870286165,327.22965886036707,15627.584944024682,192.3819871544844
3153.742,0.02171998,-0.01422275,0.002939597,0.004519113,0.2071355,0.02596236,327.3054,0.04701767267401745,0.025962360230974764,0.011641732786618897,0.5797585045209798,327.3053944778594,15625.307437181473,192.45771806784515
3154.107,0.02058641,-0.01582879,0.003274247,0.004283718,0.2072223,0.02596827,327.3811,0.0470225193571093,0.025968266587360043,0.011646579469710747,0.6554847137500577,327.3811206870885,15623.692482963204,192.5334411540346
3154.471,0.01933415,-0.01734446,0.003590217,0.004023717,0.2073192,0.02597383,327.4568,0.04702736604020115,0.025973826227841366,0.011651426152802596,0.7312046768997973,327.45684065023823,15622.739326372743,192.6091596205761
3154.836,0.01797035,-0.01876106,0.003885692,0.003740573,0.2074186,0.02597904,327.5326,0.047032212723293,0.025979046392161895,0.011656272835894446,0.8069216468330487,327.53255762017153,15622.412329517305,192.68487650226737
3155.2,0.01650278,-0.02007042,0.004158978,0.003435881,0.2075133,0.02598391,327.6083,0.047037059406384835,0.025983908611,0.011661119518986282,0.8826384402823221,327.6082744136208,15622.618147656322,192.76059438149392
3155.564,0.01493984,-0.021265,0.004408502,0.003111356,0.2075973,0.02598845,327.684,0.047041906089476684,0.025988440588569372,0.011665966202078132,0.9583574052861645,327.6839933786246,15623.312737561762,192.83631562717775
3155.929,0.01329046,-0.0223379,0.004632829,0.002768828,0.2076653,0.02599266,327.7597,0.047046752772568534,0.025992654797492312,0.011670812885169982,1.034080931649952,327.7597169049884,15624.531968146563,192.91204278208582
3156.293,0.01156405,-0.0232829,0.004830664,0.002410228,0.2077138,0.02599656,327.8354,0.047051599455660384,0.02599655140230142,0.011675659568261831,1.1098117151022826,327.83544768844075,15626.159300282598,192.98777782415706
3156.658,0.009770508,-0.02409451,0.005000863,0.00203758,0.2077405,0.02600016,327.9112,0.047056446138752234,0.026000158436405036,0.011680506251353681,1.1855510157924138,327.9111869891309,15628.140626765788,193.0635224690898
3157.022,0.007920085,-0.02476798,0.005142438,0.001652987,0.2077449,0.02600347,327.9869,0.047061292821844077,0.026003472454417025,0.011685352934445524,1.2613010049677937,327.98693697830623,15630.546330071986,193.1392787737041
3157.387,0.006023377,-0.02529936,0.005254562,0.001258626,0.207728,0.02600651,328.0627,0.047066139504935926,0.02600651239389336,0.011690199617537374,1.3370636250209351,328.0626995983594,15633.33802627027,193.21504860878517
3157.751,0.004091249,-0.02568548,0.005336576,0.0008567282999999998,0.2076921,0.02600927,328.1385,0.047070986188027776,0.026009271447128255,0.011695046300629224,1.412840675130005,328.13847664846844,15636.52487616986,193.2908338895178
3158.116,0.002134778,-0.02592401,0.005387987,0.0004495726,0.2076412,0.02601176,328.2143,0.047075832871119626,0.026011758333288122,0.011699892983721073,1.4886341864861692,328.21427015982465,15640.148432679474,193.36663673248043
3158.48,0.0001651868,-0.02601346,0.00540848,3.947067e-05,0.2075799,0.02601398,328.2901,0.04708067955421147,0.026013984467022622,0.011704739666812916,1.5644463610552473,328.29008233439373,15644.247255153954,193.44245944113666
3158.845,-0.001806219,-0.02595317,0.005397912,-0.0003712447,0.2075138,0.02601595,328.3659,0.04708552623730332,0.026015946266181846,0.011709586349904766,1.640279603798576,328.36591557713706,15648.852672211826,193.5183044707899
3159.209,-0.003768112,-0.02574336,0.005356316,-0.0007802338,0.207449,0.02601767,328.4418,0.04709037292039517,0.026017671919949796,0.011714433032996616,1.7161364203618255,328.44177239370026,15654.01959875226,193.59417454289868
3159.573,-0.005709211,-0.02538506,0.005283902,-0.001185161,0.2073916,0.02601916,328.5177,0.04709521960348702,0.026019153741928674,0.011719279716088465,1.79201974801611,328.5176557213546,15659.77120783925,193.67007249123398
3159.938,-0.007618341,-0.0248802,0.005181052,-0.00158371,0.2073478,0.02602044,328.5936,0.04710006628657887,0.026020443340425255,0.011724126399180315,1.86793231703233,328.5935682903708,15666.12466469407,193.74600123276113
3160.302,-0.009484499,-0.02423151,0.005048325,-0.001973596,0.207323,0.02602157,328.6695,0.04710491296967071,0.02602156409905256,0.011728973082272158,1.9438772310704058,328.6695132044089,15673.124386765063,193.82196389972287
3160.667,-0.01129692,-0.02344256,0.004886447,-0.002352575,0.2073221,0.02602257,328.7455,0.04710975965276256,0.026022567529742333,0.011733819765364008,2.0198576509557906,328.7454936242942,15680.688912585378,193.8979632295441
