time,Real_h,Imag_h,Amplitude,time_sec,phase_raw,phase_unwrapped,Frequency,Phase
0.010057643053605929,-0.00023221195928253572,0.0006648152401458929,0.0007042028809683152,0.010053912121016282,1.9068366716956213,196.68558119426294,-2162.687581764534,157.3036426622262
0.010065917878396889,-0.00020831495688010713,0.0006404303129155358,0.0006734583186516089,0.010062186945807242,1.885275503240445,196.66402002580776,-3069.8602838050574,157.278240106245
0.01007419270318785,-0.00018128239896875,0.0006182237600382858,0.0006442545503539273,0.010070461770598203,1.8560315597331902,196.6347760823005,-4000.557490773499,157.24513619394267
0.010082467527978808,-0.00015172977547477857,0.0005985362978333928,0.0006174687235720775,0.010078736595389161,1.8190676786358952,196.5978122012032,-4907.089257370681,157.20453089010434
0.010090742352769768,-0.00012034429154590356,0.0005816445931859286,0.0005939639562213433,0.010087011420180121,1.7748209520564364,196.55356547462375,-5723.615571375936,157.15716897408038
0.010099017177560728,-8.786865278838572e-05,0.0005677526408462857,0.0005745119331491534,0.010095286244971082,1.7243438465879606,196.50308836915528,-6371.887383090332,157.10444272239758
0.010107292002351689,-5.508216906669286e-05,0.0005569896543953215,0.0005597066378492499,0.010103561069762042,1.6693684486908338,196.44811297125815,-6774.061371179298,157.04838855142785
0.010115566827142649,-2.2780213064878575e-05,0.0005494117720399643,0.0005498838362448699,0.010111835894553002,1.6122355046485368,196.39098002721585,-6870.392931457609,156.99153725367498
0.010123841651933608,8.246791509370358e-06,0.0005450035733457143,0.0005450659634666215,0.010120110719343961,1.5556658531851597,196.33441037575247,-6635.665121976286,156.93662828741913
0.01013211647672457,3.723396431287143e-05,0.0005436764000165357,0.0005449499023152425,0.010128385544134923,1.5024175721368238,196.28116209470414,-6086.861563032493,156.8862605744582
0.010140391301515528,6.34616807247393e-05,0.0005452634246941428,0.0005489440656657051,0.010136660368925882,1.4549304272633081,196.23367494983063,-5278.101868869737,156.84258520626446
0.01014866612630649,8.627418601336786e-05,0.00054951457223025,0.0005562458991000867,0.010144935193716844,1.4150668357493377,196.19381135831665,-4285.378538124263,156.80712444969853
0.010156940951097449,0.00010509682906237859,0.00055609591268575,0.0005659399328416083,0.010153210018507802,1.384008914131508,196.1627534366988,-3188.295632755384,156.7807418619557
0.010165215775888407,0.00011945136648338928,0.0005645970721470714,0.0005770948646728667,0.01016148484329876,1.3623016602637088,196.14104618283102,-2055.7909680660814,156.76373055188813
0.01017349060067937,0.00012896861391292142,0.0005745469236381072,0.00058884384248851,0.010169759668089723,1.3499862939962974,196.1287308165636,-939.0975651908666,156.75595968407455
0.010181765425470328,0.00013339788056615,0.0005854340012447143,0.0006004398091007432,0.010178034492880681,1.346759924636576,196.1255044472039,128.66925358213484,156.75702439960392
0.010190040250261288,0.00013261307745773214,0.0005967260037271428,0.0006112840189608891,0.010186309317671642,1.3521157250550015,196.1308602476223,1128.891869597137,156.76636578203278
0.010198315075052249,0.00012661593068452858,0.0006078835791216429,0.0006209299796827724,0.010194584142462602,1.3654426894942904,196.1441872120616,2052.5115360431373,156.78334995537497
0.010206589899843209,0.00011553695923683929,0.0006183670574669643,0.0006290680461683355,0.010202858967253562,1.3860840717393534,196.16482859430667,2895.6626868769526,156.8073110567626
0.010214864724634167,9.963464568594287e-05,0.0006276392377575358,0.000635498289056567,0.010211133792044521,1.4133648922696167,196.19210941483692,3656.7516191061586,156.83757003571475
0.01022313954942513,7.929260055842858e-05,0.0006351701080457143,0.000640100291093609,0.010219408616835483,1.4466020296436848,196.225346552211,4335.006234191358,156.8734414527704
0.010231414374216088,5.5013891005657144e-05,0.0006404489934655715,0.0006428074684029783,0.010227683441626442,1.4851077263809265,196.26385224894824,4930.010506341234,156.91423642592795
0.010239689199007047,2.7411437308076787e-05,0.0006430059289554643,0.0006435899405422479,0.0102359582664174,1.528191975958818,196.3069364985261,5441.608806425706,156.95926478538206
0.010247964023798009,-2.8062669218792857e-06,0.0006424388617816429,0.000642444990844609,0.010244233091208362,1.5751644452891407,196.35390896785646,5869.774533212185,157.00783614120684
0.010256238848588967,-3.4854009843575e-05,0.0006384395405317858,0.0006393902164692651,0.01025250791599932,1.6253346876083663,196.40407921017567,6214.399720150977,157.05925921007207
0.01026451367337993,-6.789221363015e-05,0.0006308104765871072,0.0006344534735058634,0.010260782740790283,1.678010583019604,196.45675510558692,6475.221620032564,157.11284053446047
0.010272788498170888,-0.00010105101789579286,0.0006194688875819286,0.0006276567620123024,0.010269057565581241,1.7324973363851863,196.5112418589525,6652.082629758865,157.16788535271672
0.010281063322961848,-0.00013345422235672857,0.0006044390867506071,0.0006189964774186903,0.010277332390372202,1.7881002195320486,196.56684474209936,6745.444390997291,157.2237027231894
0.010289338147752809,-0.00016424170667613572,0.00058583953282625,0.0006084269031148842,0.010285607215163162,1.8441320773305308,196.62287659989784,6756.771721567959,157.2796138253379
0.010297612972543769,-0.00019258979085901785,0.0005638720786887857,0.0005958544693697718,0.010293882039954122,1.8999224238290489,196.67866694639636,6688.338468387723,157.33495865430643
0.010305887797334727,-0.0002177298611876607,0.0005388181372233214,0.0005811465197810342,0.010302156864745081,1.954821735267639,196.73356625783495,6542.2861047219485,157.38909492555536
0.01031416262212569,-0.00023896609024589286,0.0005110409976201786,0.0005641521900480716,0.010310431689536043,2.008194966326811,196.78693948889412,6319.210067855194,157.44138528168412
0.010322437446916648,-0.000255693068934125,0.0004809885886611072,0.0005447283432346392,0.010318706514327002,2.059402447525196,196.8381469700925,6016.8110386338085,157.49117333882913
0.010330712271707607,-0.00026741354575301785,0.0004491893342346072,0.000522762912267436,0.01032698133911796,2.1077710806167977,196.8865156031841,5628.984219754115,157.53775219699867
0.010338987096498569,-0.00027375549033439286,0.00041623640739221426,0.0004981915448168518,0.010335256163908922,2.152560163864255,196.93130468643156,5145.1498906463385,157.580327410867
